division,estado,municipio,anio,mes,intervalo_horario,cargo,valor,Fecha
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,3,Base,Variable (Energía),0.9448,2019-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,3,Intermedia,Variable (Energía),1.673,2019-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,3,Punta,Variable (Energía),1.9051,2019-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,3,-,Distribución,94.59,2019-03
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,3,-,Capacidad,348.54,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,-,Fijo,395.68,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,Base,Variable (Energía),0.9428,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,Intermedia,Variable (Energía),1.6753,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,Punta,Variable (Energía),1.8859,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,-,Distribución,150.0,2019-03
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,3,-,Capacidad,348.4,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,-,Fijo,443.13,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,Base,Variable (Energía),0.9405,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,Intermedia,Variable (Energía),1.6761,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,Punta,Variable (Energía),1.8909,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,-,Distribución,144.32,2019-03
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,3,-,Capacidad,345.3,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,-,Fijo,490.63,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,Base,Variable (Energía),0.8654,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,Intermedia,Variable (Energía),1.523,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,Punta,Variable (Energía),1.723,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,-,Distribución,213.42,2019-03
CENTRO SUR,MORELOS,CUERNAVACA,2019,3,-,Capacidad,324.26,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,-,Fijo,463.05,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,Base,Variable (Energía),0.8963,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,Intermedia,Variable (Energía),1.5113,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,Punta,Variable (Energía),1.7503,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,-,Distribución,120.04,2019-03
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,3,-,Capacidad,348.54,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,-,Fijo,542.53,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,Base,Variable (Energía),0.9149,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,Intermedia,Variable (Energía),1.4166,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,Punta,Variable (Energía),1.5368,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,-,Distribución,55.81,2019-03
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,3,-,Capacidad,357.05,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,-,Fijo,503.36,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,Base,Variable (Energía),0.9084,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,Intermedia,Variable (Energía),1.6163,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,Punta,Variable (Energía),1.8178,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,-,Distribución,154.7,2019-03
JALISCO,JALISCO,GUADALAJARA,2019,3,-,Capacidad,348.54,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,-,Fijo,611.85,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,Base,Variable (Energía),0.8691,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,Intermedia,Variable (Energía),1.389,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,Punta,Variable (Energía),1.539,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,-,Distribución,87.59,2019-03
NOROESTE,SONORA,HERMOSILLO,2019,3,-,Capacidad,348.54,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,-,Fijo,484.06,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,Base,Variable (Energía),0.833,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,Intermedia,Variable (Energía),1.4597,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,Punta,Variable (Energía),1.6389,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,-,Distribución,195.51,2019-03
ORIENTE,VERACRUZ,VERACRUZ,2019,3,-,Capacidad,319.92,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,-,Fijo,512.44,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,Base,Variable (Energía),1.104,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,Intermedia,Variable (Energía),1.8542,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,Punta,Variable (Energía),2.0682,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,-,Distribución,87.62,2019-03
PENINSULAR,YUCATÁN,MERIDA,2019,3,-,Capacidad,348.54,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,-,Fijo,748.38,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,Base,Variable (Energía),0.9056,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,Intermedia,Variable (Energía),1.5672,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,Punta,Variable (Energía),1.7569,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,-,Distribución,136.64,2019-03
SURESTE,TABASCO,BALANCAN,2019,3,-,Capacidad,306.57,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,-,Fijo,591.0,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,Base,Variable (Energía),0.9921,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,Intermedia,Variable (Energía),1.6339,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,Punta,Variable (Energía),1.9068,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,-,Distribución,59.19,2019-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,3,-,Capacidad,357.05,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,-,Fijo,663.61,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,Base,Variable (Energía),0.9894,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,Intermedia,Variable (Energía),1.6226,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,Punta,Variable (Energía),1.8957,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,-,Distribución,84.48,2019-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,3,-,Capacidad,357.05,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,-,Fijo,676.7,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,Base,Variable (Energía),0.9992,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,Intermedia,Variable (Energía),1.6434,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,Punta,Variable (Energía),1.9206,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,-,Distribución,65.97,2019-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,3,-,Capacidad,357.05,2019-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,-,Fijo,677.66,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,Base,Variable (Energía),0.5494,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,Intermedia,Variable (Energía),0.8493,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,Punta,Variable (Energía),0.0,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,-,Distribución,86.82,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,4,-,Capacidad,316.99,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,-,Fijo,677.66,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,Base,Variable (Energía),1.8639,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,Intermedia,Variable (Energía),2.3647,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,Punta,Variable (Energía),3.3257,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,-,Distribución,86.82,2019-04
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,4,-,Capacidad,227.22,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,-,Fijo,451.04,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,Base,Variable (Energía),0.942,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,Intermedia,Variable (Energía),1.6676,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,Punta,Variable (Energía),1.8989,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,-,Distribución,94.59,2019-04
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,4,-,Capacidad,347.27,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,-,Fijo,395.68,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,Base,Variable (Energía),0.94,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,Intermedia,Variable (Energía),1.6699,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,Punta,Variable (Energía),1.8798,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,-,Distribución,150.0,2019-04
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,4,-,Capacidad,347.14,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,-,Fijo,443.13,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,Base,Variable (Energía),0.9377,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,Intermedia,Variable (Energía),1.6706,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,Punta,Variable (Energía),1.8847,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,-,Distribución,144.32,2019-04
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,4,-,Capacidad,344.05,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,-,Fijo,490.63,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,Base,Variable (Energía),0.8629,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,Intermedia,Variable (Energía),1.5182,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,Punta,Variable (Energía),1.7174,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,-,Distribución,213.42,2019-04
CENTRO SUR,MORELOS,CUERNAVACA,2019,4,-,Capacidad,323.09,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,-,Fijo,463.05,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,Base,Variable (Energía),0.8937,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,Intermedia,Variable (Energía),1.5064,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,Punta,Variable (Energía),1.7446,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,-,Distribución,120.04,2019-04
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,4,-,Capacidad,347.27,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,-,Fijo,542.53,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,Base,Variable (Energía),0.9123,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,Intermedia,Variable (Energía),1.4121,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,Punta,Variable (Energía),1.5319,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,-,Distribución,55.81,2019-04
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,4,-,Capacidad,355.76,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,-,Fijo,503.36,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,Base,Variable (Energía),0.9058,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,Intermedia,Variable (Energía),1.6111,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,Punta,Variable (Energía),1.8119,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,-,Distribución,154.7,2019-04
JALISCO,JALISCO,GUADALAJARA,2019,4,-,Capacidad,347.27,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,-,Fijo,611.85,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,Base,Variable (Energía),0.8666,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,Intermedia,Variable (Energía),1.3847,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,Punta,Variable (Energía),1.5341,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,-,Distribución,87.59,2019-04
NOROESTE,SONORA,HERMOSILLO,2019,4,-,Capacidad,347.27,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,-,Fijo,484.06,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,Base,Variable (Energía),0.8306,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,Intermedia,Variable (Energía),1.455,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,Punta,Variable (Energía),1.6336,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,-,Distribución,195.51,2019-04
ORIENTE,VERACRUZ,VERACRUZ,2019,4,-,Capacidad,318.76,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,-,Fijo,512.44,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,Base,Variable (Energía),1.1007,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,Intermedia,Variable (Energía),1.8481,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,Punta,Variable (Energía),2.0614,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,-,Distribución,87.62,2019-04
PENINSULAR,YUCATÁN,MERIDA,2019,4,-,Capacidad,347.27,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,-,Fijo,748.38,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,Base,Variable (Energía),0.903,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,Intermedia,Variable (Energía),1.5621,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,Punta,Variable (Energía),1.7512,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,-,Distribución,136.64,2019-04
SURESTE,TABASCO,BALANCAN,2019,4,-,Capacidad,305.46,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,-,Fijo,591.0,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,Base,Variable (Energía),0.9891,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,Intermedia,Variable (Energía),1.6287,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,Punta,Variable (Energía),1.9006,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,-,Distribución,59.19,2019-04
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,4,-,Capacidad,355.76,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,-,Fijo,663.61,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,Base,Variable (Energía),0.9865,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,Intermedia,Variable (Energía),1.6174,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,Punta,Variable (Energía),1.8895,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,-,Distribución,84.48,2019-04
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,4,-,Capacidad,355.76,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,-,Fijo,676.7,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,Base,Variable (Energía),0.9962,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,Intermedia,Variable (Energía),1.6381,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,Punta,Variable (Energía),1.9143,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,-,Distribución,65.97,2019-04
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2019,4,-,Capacidad,355.76,2019-04
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,-,Fijo,677.66,2019-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,Base,Variable (Energía),0.0,2019-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,Intermedia,Variable (Energía),0.8624,2019-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,Punta,Variable (Energía),1.1628,2019-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,-,Distribución,86.82,2019-05
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2019,5,-,Capacidad,323.2,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,-,Fijo,677.66,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,Base,Variable (Energía),0.0,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,Intermedia,Variable (Energía),2.4075,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,Punta,Variable (Energía),3.3874,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,-,Distribución,86.82,2019-05
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2019,5,-,Capacidad,231.68,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,-,Fijo,451.04,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,Base,Variable (Energía),0.957,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,Intermedia,Variable (Energía),1.6967,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,Punta,Variable (Energía),1.9326,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,-,Distribución,94.59,2019-05
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2019,5,-,Capacidad,354.09,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,-,Fijo,395.68,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,Base,Variable (Energía),0.955,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,Intermedia,Variable (Energía),1.6991,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,Punta,Variable (Energía),1.9131,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,-,Distribución,150.0,2019-05
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2019,5,-,Capacidad,353.95,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,-,Fijo,443.13,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,Base,Variable (Energía),0.9526,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,Intermedia,Variable (Energía),1.6999,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,Punta,Variable (Energía),1.9181,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,-,Distribución,144.32,2019-05
CENTRO ORIENTE,PUEBLA,PUEBLA,2019,5,-,Capacidad,350.8,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,-,Fijo,490.63,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,Base,Variable (Energía),0.8763,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,Intermedia,Variable (Energía),1.5444,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,Punta,Variable (Energía),1.7476,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,-,Distribución,213.42,2019-05
CENTRO SUR,MORELOS,CUERNAVACA,2019,5,-,Capacidad,329.43,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,-,Fijo,463.05,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,Base,Variable (Energía),0.9078,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,Intermedia,Variable (Energía),1.5325,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,Punta,Variable (Energía),1.7753,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,-,Distribución,120.04,2019-05
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2019,5,-,Capacidad,354.09,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,-,Fijo,542.53,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,Base,Variable (Energía),0.9266,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,Intermedia,Variable (Energía),1.4363,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,Punta,Variable (Energía),1.5584,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,-,Distribución,55.81,2019-05
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2019,5,-,Capacidad,362.74,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,-,Fijo,503.36,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,Base,Variable (Energía),0.92,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,Intermedia,Variable (Energía),1.6392,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,Punta,Variable (Energía),1.8439,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,-,Distribución,154.7,2019-05
JALISCO,JALISCO,GUADALAJARA,2019,5,-,Capacidad,354.09,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,-,Fijo,611.85,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,Base,Variable (Energía),0.8801,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,Intermedia,Variable (Energía),1.4083,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,Punta,Variable (Energía),1.5606,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,-,Distribución,87.59,2019-05
NOROESTE,SONORA,HERMOSILLO,2019,5,-,Capacidad,354.09,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,-,Fijo,484.06,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,Base,Variable (Energía),0.8434,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,Intermedia,Variable (Energía),1.4801,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,Punta,Variable (Energía),1.6621,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,-,Distribución,195.51,2019-05
ORIENTE,VERACRUZ,VERACRUZ,2019,5,-,Capacidad,325.01,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,-,Fijo,512.44,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,Base,Variable (Energía),1.1188,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,Intermedia,Variable (Energía),1.8809,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,Punta,Variable (Energía),2.0983,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,-,Distribución,87.62,2019-05
PENINSULAR,YUCATÁN,MERIDA,2019,5,-,Capacidad,354.09,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,-,Fijo,748.38,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,Base,Variable (Energía),0.9172,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,Intermedia,Variable (Energía),1.5893,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,Punta,Variable (Energía),1.782,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,-,Distribución,136.64,2019-05
SURESTE,TABASCO,BALANCAN,2019,5,-,Capacidad,311.46,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,-,Fijo,591.0,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,Base,Variable (Energía),1.005,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,Intermedia,Variable (Energía),1.6571,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,Punta,Variable (Energía),1.9344,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,-,Distribución,59.19,2019-05
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2019,5,-,Capacidad,362.74,2019-05
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2019,5,-,Fijo,663.61,2019-05
